time,distance_to_coast,lon,lat,satellite,swh_adjusted,swh_denoised,swh_uncertainty,ww3_hs
2018-10-13 22:28:34.000000,8000.0,-165.296414,67.90109,5,0.4873565403880794,0.6504431056975214,,0.7336344899733861
2018-10-13 22:28:35.000000,20000.0,-167.32318600000002,66.11059399999999,10,0.6375734365445878,0.5123248426735075,0.0391260590517596,0.6041447484658824
2018-10-13 22:28:35.000000,15000.0,-165.362945,67.846668,5,0.5713721082178373,0.684927127820402,,0.7953133529259099
2018-10-13 22:28:36.000000,21000.0,-165.42918500000002,67.792222,5,0.6356189858052989,0.7671268043743369,,0.8676705211400986
2018-10-13 22:28:36.000000,17000.0,-167.381193,66.055471,10,0.592664791303887,0.4801322950405793,0.0378759777617916,0.5759557217359543
2018-10-13 22:28:37.000000,28000.0,-165.495138,67.737752,5,0.9426499454996702,0.8829491187784603,,0.8913995372090074
2018-10-13 22:28:37.000000,14000.0,-167.43896800000002,66.000328,10,0.3106113833762324,0.4674166002187935,0.0373702836627278,0.5635058237115542
2018-10-13 22:28:38.000000,10000.0,-167.496512,65.945167,10,0.6031647455275199,0.4711597216371867,,0.5094023234314389
2018-10-13 22:28:39.000000,6000.0,-167.553827,65.88998699999999,10,0.343611390647999,0.4861112353812293,,0.49858861409127714
2018-10-13 22:29:05.000000,25000.0,-167.232553,66.203565,5,0.3363565174998958,0.3488944371025541,0.0322725367542813,0.6363253582682874
2018-10-13 22:29:06.000000,21000.0,-167.29095700000002,66.148472,5,0.5993721053568144,0.49355994062786,0.0383991330400916,0.605325180888176
2018-10-13 22:29:07.000000,19000.0,-167.349126,66.09336,5,0.6809711883900577,0.6347061261022338,0.043559026136837,0.6042873858246538
2018-10-13 22:29:08.000000,15000.0,-167.407061,66.038228,5,0.6051189910505076,0.7039585866176551,0.0458807454559685,0.5760723640521367
2018-10-13 22:29:09.000000,13000.0,-167.464765,65.983077,5,0.7307428792433021,0.6618250069038876,,0.5453325025737286
2018-10-13 22:29:10.000000,9000.0,-167.52223700000002,65.927908,5,0.5803721115556975,0.5751910053097345,,0.5085320125023524
2018-10-13 22:29:11.000000,6000.0,-167.57948100000002,65.872719,5,0.3023565231027324,0.520649537426237,,0.4865973936518033
2018-10-14 04:16:22.635028,27000.0,-168.434787,65.909289,3,1.0208963380535714,1.0484430598172172,0.0346251796470859,1.1426652922206195
2018-10-14 04:16:23.653737,26000.0,-168.30767,65.91659299999999,3,0.8613473316203144,0.9623172360919204,0.0331063578070075,1.0157880624774556
2018-10-14 04:16:24.672448,24000.0,-168.18047800000002,65.923784,3,1.0177518354138009,0.8615814953701036,0.0312635708909976,0.884934378728554
2018-10-14 04:16:25.691157,22000.0,-168.053213,65.930863,3,0.8205785890589741,0.7466675920410832,0.0290479063474517,0.766099556881213
2018-10-14 04:16:26.709867,19000.0,-167.92587600000002,65.93782999999999,3,0.4914191134885196,0.6265917872005731,,0.6882243919064445
2018-10-14 04:16:27.728578,17000.0,-167.798468,65.944683,3,0.390534140916919,0.523601922428613,,0.7021627240769798
2018-10-14 04:16:28.747289,15000.0,-167.67099000000002,65.951424,3,0.53840358414455,0.4548821650186087,,0.6674734703126096
2018-10-14 04:16:29.765997,12000.0,-167.543443,65.95805299999999,3,0.4388903736375892,0.4244798506473708,,0.6382709378418447
2018-10-14 04:16:30.784707,9000.0,-167.415829,65.964568,3,0.4347079806029796,0.4222116923993867,,0.6191144366000154
2018-10-14 04:16:31.803419,7000.0,-167.288147,65.97097,3,0.4481469206511974,0.4290492724800858,,0.5471499416819543
2018-10-14 04:16:32.822126,3000.0,-167.160401,65.977259,3,0.4328282427438449,0.4373902391174066,,0.446002513432213
2018-10-14 04:17:00.613505,4000.0,-163.65438400000002,66.10491,3,0.5076445110753421,,,0.09841910098842521
2018-10-14 04:17:01.632215,2000.0,-163.52526,66.10797,3,0.4016369456134515,,,0.1098331993957097
2018-10-14 04:17:04.688345,6000.0,-163.137704,66.11645899999999,3,0.4070374722164329,,,0.011398311712122196
2018-10-14 04:17:07.744474,3000.0,-162.749897,66.12391199999999,3,0.3531647443778671,,,0.01100783628325965
2018-10-14 04:17:09.781894,7000.0,-162.491236,66.128304,3,0.3814177686057763,,,0.011749193799926757
2018-10-14 04:17:10.800604,9000.0,-162.361872,66.130327,3,0.4058420414608177,,,0.015033735855021746
2018-10-14 04:17:11.819314,8000.0,-162.23248700000002,66.132234,3,0.8417509933482197,,,0.015320803299235141
2018-10-14 04:17:12.838025,6000.0,-162.103082,66.13402599999999,3,0.6981685506953126,,,0.015627359642594277
2018-10-14 06:21:18.320014,30000.0,-159.990598,71.049387,4,2.060701074257997,1.9813205161102216,0.0455353939291668,1.7313697251798097
2018-10-14 06:21:19.367037,27000.0,-160.081937,70.993933,4,1.9934229555478349,1.931226452242121,,1.7056481743629672
2018-10-14 06:21:20.414063,24000.0,-160.17278900000002,70.938437,4,1.8261677105145573,1.8352735607357813,,1.6465868798808077
2018-10-14 06:21:21.461084,24000.0,-160.263158,70.882902,4,1.717336496646087,1.6993033305497889,,1.6166076699177443
2018-10-14 06:21:22.508110,22000.0,-160.353048,70.827326,4,1.4880806841909155,1.5449156182944437,,1.5161905488709877
2018-10-14 06:21:23.555134,21000.0,-160.442462,70.77171,4,1.3584981872928874,1.4224935157835836,,1.5316849248759192
2018-10-14 06:21:24.602159,19000.0,-160.531405,70.716055,4,1.349939085220809,1.356929238806413,,1.430734210842794
2018-10-14 06:21:25.649181,18000.0,-160.619879,70.66036,4,1.3089116342757323,1.3527913436604644,,1.31402576303185
2018-10-14 06:21:26.696207,17000.0,-160.70789000000002,70.604627,4,1.4022528632718592,1.3793854198369249,,1.2459823787060476
2018-10-14 06:21:27.743228,14000.0,-160.79544,70.548856,4,1.2969783696347912,1.3552064114211324,,1.1326899680184392
2018-10-14 06:21:28.790256,12000.0,-160.882533,70.49304599999999,4,1.1966032539578448,1.2292079571105348,,1.0874794629297018
2018-10-14 06:21:29.837277,9000.0,-160.969173,70.43719899999999,4,1.1491611401012836,1.0654651110439846,,1.0077694419051435
2018-10-14 06:21:30.884301,5000.0,-161.055363,70.381314,4,1.0015303034751497,0.9049297537541148,,0.9088299702357487
2018-10-14 06:21:31.931324,2000.0,-161.141107,70.32539299999999,4,0.6768258550894695,0.8149420158110748,,0.7034940640226554
2018-10-14 06:22:21.541109,14000.0,-164.751932,67.63834899999999,4,0.2518130907206224,0.4074272785590448,,0.33815526371102833
2018-10-14 06:22:22.587604,19000.0,-164.81968700000002,67.580975,4,0.5086177272322593,0.3918359791942573,,0.37764620710746044
2018-10-14 06:22:23.634101,27000.0,-164.887136,67.523577,4,0.5430221136649759,0.4082714276005171,,0.44956928479189406
2018-10-14 06:22:41.417747,25000.0,-165.988523,66.544513,4,0.5363380537795878,0.517548191609414,0.0227846161031554,0.6751350019136556
2018-10-14 06:22:42.463716,21000.0,-166.05078400000002,66.486723,4,0.5979390400166489,0.4800380867324997,,0.6786926326618358
2018-10-14 06:22:43.509684,17000.0,-166.11277700000002,66.428911,4,0.2303112575502848,0.4342173613508969,,0.6305738601766259
2018-10-14 06:22:44.555652,13000.0,-166.174506,66.371077,4,0.4220862388783529,0.4005888052473889,,0.601875770403745
2018-10-14 06:22:45.601620,9000.0,-166.23597,66.313222,4,0.5186028015929739,0.3829275560164659,,0.5526528035025964
2018-10-14 06:22:46.647587,5000.0,-166.29717300000002,66.25534499999999,4,0.3071946212681961,0.3938938082196175,,0.4918225784693749
2018-10-14 06:22:47.693553,2000.0,-166.358115,66.197447,4,0.3011441351303732,0.4179127475894572,,0.42928738460813626
2018-10-14 06:42:32.000000,15000.0,-157.24959900000002,71.324486,10,1.6256663077846043,1.8022293566597625,,1.2463180404239231
2018-10-14 06:42:33.000000,21000.0,-157.340213,71.376886,10,1.768770156805458,1.7982960148689355,,1.429137151837349
2018-10-14 06:42:34.000000,27000.0,-157.431296,71.429245,10,1.737770138685646,1.8075506522693523,,1.5136518273088666
2018-10-14 06:43:02.000000,6000.0,-157.102318,71.234667,5,1.3750508344172732,1.3299720055635795,,0.7760485856069459
2018-10-14 06:43:03.000000,12000.0,-157.192135,71.287136,5,0.8685410043228651,1.2574534951295386,,1.1317073395848274
2018-10-14 06:43:04.000000,17000.0,-157.282415,71.339565,5,1.4260055025112957,1.291810072715903,,1.3330002077420553
2018-10-14 06:43:05.000000,24000.0,-157.373163,71.391954,5,1.2183812352485737,1.398394321913218,,1.5135111626651552
2018-10-14 06:43:06.000000,29000.0,-157.464381,71.444304,5,1.4886469628058074,1.5231230988674471,,1.600313844680786
2018-10-14 14:34:53.690546,6000.0,-155.243905,71.225742,4,1.009684672365868,1.1123547974473993,,1.106263332576718
